imagename,indic, height
NRmarshDN-12-02-24-19-45.jpg,0,25.105
NRmarshDN-12-02-24-20-00.jpg,0,29.565
NRmarshDN-12-02-24-20-15.jpg,0,32.018
NRmarshDN-12-02-24-20-30.jpg,0,34.448
NRmarshDN-12-02-24-20-45.jpg,0,40.057
NRmarshDN-12-02-24-21-00.jpg,0,41.979
NRmarshDN-12-02-24-21-15.jpg,0,46.047
NRmarshDN-12-02-24-21-30.jpg,0,50.648
NRmarshDN-12-02-24-21-45.jpg,0,55.437
NRmarshDN-12-02-24-22-00.jpg,0,57.43
NRmarshDN-12-02-24-22-15.jpg,0,59.556
NRmarshDN-12-02-24-22-30.jpg,0,61.99
NRmarshDN-12-02-24-22-45.jpg,0,61.849
NRmarshDN-12-02-24-23-00.jpg,0,62.338
NRmarshDN-12-02-24-23-15.jpg,0,63.734
NRmarshDN-12-02-24-23-30.jpg,0,62.094
NRmarshDN-12-02-24-23-45.jpg,0,59.649
NRmarshDN-12-02-25-00-00.jpg,0,57.234
NRmarshDN-12-02-25-00-15.jpg,0,54.656
NRmarshDN-12-02-25-00-30.jpg,0,51.195
NRmarshDN-12-02-25-00-45.jpg,0,47.203
NRmarshDN-12-02-25-01-00.jpg,0,43.474
NRmarshDN-12-02-25-01-15.jpg,0,40.427
NRmarshDN-12-02-25-01-30.jpg,0,36.996
NRmarshDN-12-02-25-01-45.jpg,0,33.497
NRmarshDN-12-02-25-02-00.jpg,0,29.798
NRmarshDN-12-02-25-02-15.jpg,0,26.774
NRmarshDN-12-02-25-02-30.jpg,0,24.053
NRmarshDN-12-02-25-02-45.jpg,0,21.613
NRmarshDN-12-02-25-03-00.jpg,0,19.441
NRmarshDN-12-02-25-03-15.jpg,0,18.306
NRmarshDN-12-02-25-03-30.jpg,0,16.455
NRmarshDN-12-02-25-03-45.jpg,0,15.309
NRmarshDN-12-02-25-04-00.jpg,0,14.458
NRmarshDN-12-02-25-04-15.jpg,0,13.807
NRmarshDN-12-02-25-04-30.jpg,0,13.345
NRmarshDN-12-02-25-04-45.jpg,0,13.079
NRmarshDN-12-02-25-05-00.jpg,0,12.821
NRmarshDN-12-02-25-05-15.jpg,0,12.663
NRmarshDN-12-02-25-05-30.jpg,0,12.549
NRmarshDN-12-02-25-05-45.jpg,0,12.462
NRmarshDN-12-02-25-06-00.jpg,0,12.52
NRmarshDN-12-02-25-06-15.jpg,0,12.235
NRmarshDN-12-02-25-06-30.jpg,0,12.477
NRmarshDN-12-02-25-06-45.jpg,0,12.366
NRmarshDN-12-02-25-07-00.jpg,0,12.352
NRmarshDN-12-02-25-07-15.jpg,0,12.355
NRmarshDN-12-02-25-07-30.jpg,0,12.347
NRmarshDN-12-02-25-07-45.jpg,0,12.308
NRmarshDN-12-02-25-08-00.jpg,0,12.287
NRmarshDN-12-02-25-08-15.jpg,0,12.285
NRmarshDN-12-02-25-08-30.jpg,0,12.013
NRmarshDN-12-02-25-08-45.jpg,0,12.028
NRmarshDN-12-02-25-09-00.jpg,0,12.022
NRmarshDN-12-02-25-09-15.jpg,0,12.149
NRmarshDN-12-02-25-09-30.jpg,0,12.271
NRmarshDN-12-02-25-09-45.jpg,0,12.36
NRmarshDN-12-02-25-10-00.jpg,0,13.834
NRmarshDN-12-02-25-10-15.jpg,0,15.287
NRmarshDN-12-02-25-10-30.jpg,0,17.74
NRmarshDN-12-02-25-10-45.jpg,0,24.287
NRmarshDN-12-02-25-11-00.jpg,0,28.682
NRmarshDN-12-02-25-11-15.jpg,0,28.593
NRmarshDN-12-02-25-11-30.jpg,0,32.221
NRmarshDN-12-02-25-11-45.jpg,0,35.385
NRmarshDN-12-02-25-12-00.jpg,0,35.066
NRmarshDN-12-02-25-12-15.jpg,0,35.924
NRmarshDN-12-02-25-12-30.jpg,0,34.674
NRmarshDN-12-02-25-12-45.jpg,0,32.642
NRmarshDN-12-02-25-13-00.jpg,0,30.326
NRmarshDN-12-02-25-13-15.jpg,0,29.354
NRmarshDN-12-02-25-13-30.jpg,0,26.721
NRmarshDN-12-02-25-13-45.jpg,0,24.167
NRmarshDN-12-02-25-14-00.jpg,0,22.768
NRmarshDN-12-02-25-14-15.jpg,0,20.294
NRmarshDN-12-02-25-14-30.jpg,0,18.022
NRmarshDN-12-02-25-14-45.jpg,0,16.154
NRmarshDN-12-02-25-15-00.jpg,0,14.56
NRmarshDN-12-02-25-15-15.jpg,0,13.562
NRmarshDN-12-02-25-15-30.jpg,0,12.896
NRmarshDN-12-02-25-15-45.jpg,0,12.52
NRmarshDN-12-02-25-16-00.jpg,0,12.38
NRmarshDN-12-02-25-16-15.jpg,0,12.295
NRmarshDN-12-02-25-16-30.jpg,0,12.273
NRmarshDN-12-02-25-16-45.jpg,0,12.239
NRmarshDN-12-02-25-17-00.jpg,0,12.273
NRmarshDN-12-02-25-17-15.jpg,0,12.136
NRmarshDN-12-02-25-17-30.jpg,0,12.12
NRmarshDN-12-02-25-17-45.jpg,0,12.11
NRmarshDN-12-02-25-18-00.jpg,0,12.107
NRmarshDN-12-02-25-18-15.jpg,0,11.634
NRmarshDN-12-02-25-18-30.jpg,0,11.634
NRmarshDN-12-02-25-18-45.jpg,0,12.058
NRmarshDN-12-02-25-19-00.jpg,0,11.999
NRmarshDN-12-02-25-19-15.jpg,0,11.805
NRmarshDN-12-02-25-19-30.jpg,0,11.788
NRmarshDN-12-02-25-19-45.jpg,0,12.06
NRmarshDN-12-02-25-20-00.jpg,0,11.737
NRmarshDN-12-02-25-20-15.jpg,0,11.807
NRmarshDN-12-02-25-20-30.jpg,0,11.842
NRmarshDN-12-02-25-20-45.jpg,0,11.915
NRmarshDN-12-02-25-21-00.jpg,0,11.843
NRmarshDN-12-02-25-21-15.jpg,0,12.067
NRmarshDN-12-02-25-21-30.jpg,0,11.796
NRmarshDN-12-02-25-21-45.jpg,0,13.152
NRmarshDN-12-02-25-22-00.jpg,0,16.652
NRmarshDN-12-02-25-22-15.jpg,0,21.089
NRmarshDN-12-02-25-22-30.jpg,0,25.066
NRmarshDN-12-02-25-22-45.jpg,0,28.405
NRmarshDN-12-02-25-23-00.jpg,0,31.762
NRmarshDN-12-02-25-23-15.jpg,0,34.262
NRmarshDN-12-02-25-23-30.jpg,0,34.503
NRmarshDN-12-02-25-23-45.jpg,0,35.37
NRmarshDN-12-02-26-00-00.jpg,0,38.648
NRmarshDN-12-02-26-00-15.jpg,0,39.865
NRmarshDN-12-02-26-00-30.jpg,0,39.519
NRmarshDN-12-02-26-00-45.jpg,0,39.239
NRmarshDN-12-02-26-01-00.jpg,0,38.816
NRmarshDN-12-02-26-01-15.jpg,0,36.258
NRmarshDN-12-02-26-01-30.jpg,0,33.257
NRmarshDN-12-02-26-01-45.jpg,0,30.348
NRmarshDN-12-02-26-02-00.jpg,0,28.037
NRmarshDN-12-02-26-02-15.jpg,0,25.374
NRmarshDN-12-02-26-02-30.jpg,0,23.378
NRmarshDN-12-02-26-02-45.jpg,0,21.572
NRmarshDN-12-02-26-03-00.jpg,0,19.828
NRmarshDN-12-02-26-03-15.jpg,0,18.083
NRmarshDN-12-02-26-03-30.jpg,0,16.704
NRmarshDN-12-02-26-03-45.jpg,0,15.355
NRmarshDN-12-02-26-04-00.jpg,0,14.072
NRmarshDN-12-02-26-04-15.jpg,0,13.391
NRmarshDN-12-02-26-04-30.jpg,0,12.892
NRmarshDN-12-02-26-04-45.jpg,0,12.27
NRmarshDN-12-02-26-05-00.jpg,0,12.187
NRmarshDN-12-02-26-05-15.jpg,0,11.989
NRmarshDN-12-02-26-05-30.jpg,0,12.027
NRmarshDN-12-02-26-05-45.jpg,0,11.866
NRmarshDN-12-02-26-06-00.jpg,0,11.932
NRmarshDN-12-02-26-06-15.jpg,0,11.963
NRmarshDN-12-02-26-06-30.jpg,0,12.296
NRmarshDN-12-02-26-06-45.jpg,0,12.287
NRmarshDN-12-02-26-07-00.jpg,0,12.306
NRmarshDN-12-02-26-07-15.jpg,0,12.296
NRmarshDN-12-02-26-07-30.jpg,0,12.287
NRmarshDN-12-02-26-07-45.jpg,0,12.218
NRmarshDN-12-02-26-08-00.jpg,0,12.146
NRmarshDN-12-02-26-08-15.jpg,0,12.097
NRmarshDN-12-02-26-08-30.jpg,0,11.963
NRmarshDN-12-02-26-08-45.jpg,0,11.996
NRmarshDN-12-02-26-09-00.jpg,0,12.075
NRmarshDN-12-02-26-09-15.jpg,0,12.113
NRmarshDN-12-02-26-09-30.jpg,0,12.625
NRmarshDN-12-02-26-09-45.jpg,0,16.18
NRmarshDN-12-02-26-10-00.jpg,0,20.81
NRmarshDN-12-02-26-10-15.jpg,0,25.155
NRmarshDN-12-02-26-10-30.jpg,0,28.657
NRmarshDN-12-02-26-10-45.jpg,0,32.751
NRmarshDN-12-02-26-11-00.jpg,0,36.654
NRmarshDN-12-02-26-11-15.jpg,0,40.082
NRmarshDN-12-02-26-11-30.jpg,0,43.196
NRmarshDN-12-02-26-11-45.jpg,0,45.596
NRmarshDN-12-02-26-12-00.jpg,0,47.393
NRmarshDN-12-02-26-12-15.jpg,0,48.214
NRmarshDN-12-02-26-12-30.jpg,0,48.215
NRmarshDN-12-02-26-12-45.jpg,0,47.348
NRmarshDN-12-02-26-13-00.jpg,0,45.31
NRmarshDN-12-02-26-13-15.jpg,0,42.59
NRmarshDN-12-02-26-13-30.jpg,0,39.527
NRmarshDN-12-02-26-13-45.jpg,0,37.015
NRmarshDN-12-02-26-14-00.jpg,0,34.102
NRmarshDN-12-02-26-14-15.jpg,0,31.296
NRmarshDN-12-02-26-14-30.jpg,0,28.977
NRmarshDN-12-02-26-14-45.jpg,0,26.651
NRmarshDN-12-02-26-15-00.jpg,0,24.563
NRmarshDN-12-02-26-15-15.jpg,0,22.307
NRmarshDN-12-02-26-15-30.jpg,0,20.428
NRmarshDN-12-02-26-15-45.jpg,0,18.933
NRmarshDN-12-02-26-16-00.jpg,0,17.177
NRmarshDN-12-02-26-16-15.jpg,0,15.705
NRmarshDN-12-02-26-16-30.jpg,0,14.424
NRmarshDN-12-02-26-16-45.jpg,0,13.41
NRmarshDN-12-02-26-17-00.jpg,0,12.7
NRmarshDN-12-02-26-17-15.jpg,0,12.309
NRmarshDN-12-02-26-17-30.jpg,0,12.135
NRmarshDN-12-02-26-17-45.jpg,0,12.123
NRmarshDN-12-02-26-18-00.jpg,0,12.126
NRmarshDN-12-02-26-18-15.jpg,0,12.121
NRmarshDN-12-02-26-18-30.jpg,0,11.828
NRmarshDN-12-02-26-18-45.jpg,0,12.109
NRmarshDN-12-02-26-19-00.jpg,0,12.107
NRmarshDN-12-02-26-19-15.jpg,0,12.092
NRmarshDN-12-02-26-19-30.jpg,0,12.02
NRmarshDN-12-02-26-19-45.jpg,0,12.101
NRmarshDN-12-02-26-20-00.jpg,0,12.103
NRmarshDN-12-02-26-20-15.jpg,0,11.851
NRmarshDN-12-02-26-20-30.jpg,0,12.076
NRmarshDN-12-02-26-20-45.jpg,0,12.114
NRmarshDN-12-02-26-21-00.jpg,0,11.827
NRmarshDN-12-02-26-21-15.jpg,0,11.994
NRmarshDN-12-02-26-21-30.jpg,0,11.863
NRmarshDN-12-02-26-21-45.jpg,0,13.206
NRmarshDN-12-02-26-22-00.jpg,0,16.495
NRmarshDN-12-02-26-22-15.jpg,0,20.67
NRmarshDN-12-02-26-22-30.jpg,0,24.803
NRmarshDN-12-02-26-22-45.jpg,0,28.89
NRmarshDN-12-02-26-23-00.jpg,0,32.486
NRmarshDN-12-02-26-23-15.jpg,0,35.979
NRmarshDN-12-02-26-23-30.jpg,0,39.488
NRmarshDN-12-02-26-23-45.jpg,0,43.193
NRmarshDN-12-02-27-00-00.jpg,0,46.139
NRmarshDN-12-02-27-00-15.jpg,0,48.709
NRmarshDN-12-02-27-00-30.jpg,0,51.296
NRmarshDN-12-02-27-00-45.jpg,0,52.619
NRmarshDN-12-02-27-01-01.jpg,0,53.208
NRmarshDN-12-02-27-01-15.jpg,0,53.602
NRmarshDN-12-02-27-01-30.jpg,0,52.863
NRmarshDN-12-02-27-01-45.jpg,0,50.021
NRmarshDN-12-02-27-02-00.jpg,0,46.267
NRmarshDN-12-02-27-02-15.jpg,0,42.764
NRmarshDN-12-02-27-02-30.jpg,0,39.174
NRmarshDN-12-02-27-02-45.jpg,0,35.574
NRmarshDN-12-02-27-03-00.jpg,,
NRmarshDN-12-02-27-03-15.jpg,0,29.561
NRmarshDN-12-02-27-03-30.jpg,0,26.835
NRmarshDN-12-02-27-03-45.jpg,0,24.073
NRmarshDN-12-02-27-04-00.jpg,0,21.51
NRmarshDN-12-02-27-04-15.jpg,0,19.6
NRmarshDN-12-02-27-04-30.jpg,0,17.431
NRmarshDN-12-02-27-04-45.jpg,0,15.813
NRmarshDN-12-02-27-05-00.jpg,0,14.461
NRmarshDN-12-02-27-05-15.jpg,0,13.438
NRmarshDN-12-02-27-05-31.jpg,0,12.691
NRmarshDN-12-02-27-05-45.jpg,0,12.375
NRmarshDN-12-02-27-06-00.jpg,0,12.104
NRmarshDN-12-02-27-06-15.jpg,0,11.91
NRmarshDN-12-02-27-06-30.jpg,0,12.204
NRmarshDN-12-02-27-06-45.jpg,0,12.199
NRmarshDN-12-02-27-07-00.jpg,0,12.201
NRmarshDN-12-02-27-07-15.jpg,0,12.199
NRmarshDN-12-02-27-07-30.jpg,0,12.199
NRmarshDN-12-02-27-07-45.jpg,0,12.156
NRmarshDN-12-02-27-08-00.jpg,0,12.132
NRmarshDN-12-02-27-08-15.jpg,0,12.132
NRmarshDN-12-02-27-08-30.jpg,0,12.138
NRmarshDN-12-02-27-08-45.jpg,0,12.132
NRmarshDN-12-02-27-09-00.jpg,0,12.118
NRmarshDN-12-02-27-09-15.jpg,0,12.107
NRmarshDN-12-02-27-09-30.jpg,0,12.104
NRmarshDN-12-02-27-09-45.jpg,0,12.052
NRmarshDN-12-02-27-10-00.jpg,0,12.071
NRmarshDN-12-02-27-10-15.jpg,0,12.081
NRmarshDN-12-02-27-10-30.jpg,0,12.073
NRmarshDN-12-02-27-10-45.jpg,0,13.28
NRmarshDN-12-02-27-11-00.jpg,0,16.964
NRmarshDN-12-02-27-11-15.jpg,0,21.294
NRmarshDN-12-02-27-11-30.jpg,0,24.91
NRmarshDN-12-02-27-11-45.jpg,0,28.17
NRmarshDN-12-02-27-12-00.jpg,0,31.254
NRmarshDN-12-02-27-12-15.jpg,0,34.11
NRmarshDN-12-02-27-12-30.jpg,0,36.44
NRmarshDN-12-02-27-12-45.jpg,0,38.555
NRmarshDN-12-02-27-13-00.jpg,0,39.785
NRmarshDN-12-02-27-13-15.jpg,0,39.204
NRmarshDN-12-02-27-13-30.jpg,0,38.084
NRmarshDN-12-02-27-13-45.jpg,0,35.965
NRmarshDN-12-02-27-14-00.jpg,0,33.337
NRmarshDN-12-02-27-14-15.jpg,0,30.462
NRmarshDN-12-02-27-14-30.jpg,0,27.659
NRmarshDN-12-02-27-14-45.jpg,0,25.043
NRmarshDN-12-02-27-15-00.jpg,0,22.714
NRmarshDN-12-02-27-15-15.jpg,0,20.716
NRmarshDN-12-02-27-15-30.jpg,0,18.908
NRmarshDN-12-02-27-15-45.jpg,0,17.111
NRmarshDN-12-02-27-16-00.jpg,0,15.534
NRmarshDN-12-02-27-16-15.jpg,0,14.161
NRmarshDN-12-02-27-16-30.jpg,0,13.271
NRmarshDN-12-02-27-16-45.jpg,0,12.651
NRmarshDN-12-02-27-17-00.jpg,0,12.269
NRmarshDN-12-02-27-17-15.jpg,0,12.123
NRmarshDN-12-02-27-17-30.jpg,0,12.095
NRmarshDN-12-02-27-17-45.jpg,0,12.062
NRmarshDN-12-02-27-18-00.jpg,0,12.067
NRmarshDN-12-02-27-18-15.jpg,0,11.788
NRmarshDN-12-02-27-18-30.jpg,0,11.769
NRmarshDN-12-02-27-18-45.jpg,0,11.599
NRmarshDN-12-02-27-19-00.jpg,0,11.766
NRmarshDN-12-02-27-19-15.jpg,0,11.723
NRmarshDN-12-02-27-19-30.jpg,0,12.038
NRmarshDN-12-02-27-19-45.jpg,0,11.814
NRmarshDN-12-02-27-20-00.jpg,0,11.788
NRmarshDN-12-02-27-20-15.jpg,0,11.822
NRmarshDN-12-02-27-20-30.jpg,0,11.733
NRmarshDN-12-02-27-20-45.jpg,0,11.785
NRmarshDN-12-02-27-21-00.jpg,0,11.826
NRmarshDN-12-02-27-21-15.jpg,0,11.811
NRmarshDN-12-02-27-21-30.jpg,0,11.717
NRmarshDN-12-02-27-21-45.jpg,0,11.799
NRmarshDN-12-02-27-22-00.jpg,0,11.737
NRmarshDN-12-02-27-22-15.jpg,0,11.799
NRmarshDN-12-02-27-22-30.jpg,0,11.72
NRmarshDN-12-02-27-22-45.jpg,0,11.81
NRmarshDN-12-02-27-23-00.jpg,0,11.863
NRmarshDN-12-02-27-23-15.jpg,0,14.847
NRmarshDN-12-02-27-23-30.jpg,0,19.013
NRmarshDN-12-02-27-23-45.jpg,0,22.913
NRmarshDN-12-02-28-00-00.jpg,0,26.658
NRmarshDN-12-02-28-00-15.jpg,0,30.32
NRmarshDN-12-02-28-00-30.jpg,0,33.756
NRmarshDN-12-02-28-00-45.jpg,0,36.82
NRmarshDN-12-02-28-01-00.jpg,0,39.46
NRmarshDN-12-02-28-01-15.jpg,0,41.491
NRmarshDN-12-02-28-01-30.jpg,0,42.589
NRmarshDN-12-02-28-01-45.jpg,0,43.325
NRmarshDN-12-02-28-02-00.jpg,0,42.726
NRmarshDN-12-02-28-02-15.jpg,0,41.863
NRmarshDN-12-02-28-02-30.jpg,0,39.522
NRmarshDN-12-02-28-02-45.jpg,0,36.359
NRmarshDN-12-02-28-03-00.jpg,0,32.766
NRmarshDN-12-02-28-03-15.jpg,0,29.444
NRmarshDN-12-02-28-03-30.jpg,0,26.426
NRmarshDN-12-02-28-03-45.jpg,0,23.603
NRmarshDN-12-02-28-04-00.jpg,0,20.768
NRmarshDN-12-02-28-04-15.jpg,0,18.555
NRmarshDN-12-02-28-04-30.jpg,0,16.625
NRmarshDN-12-02-28-04-45.jpg,0,14.966
NRmarshDN-12-02-28-05-00.jpg,0,13.825
NRmarshDN-12-02-28-05-15.jpg,0,13.123
NRmarshDN-12-02-28-05-30.jpg,0,12.291
NRmarshDN-12-02-28-05-45.jpg,0,12.027
NRmarshDN-12-02-28-06-00.jpg,0,11.849
NRmarshDN-12-02-28-06-15.jpg,0,12.15
NRmarshDN-12-02-28-06-30.jpg,0,12.144
NRmarshDN-12-02-28-06-45.jpg,0,12.144
NRmarshDN-12-02-28-07-00.jpg,0,12.178
NRmarshDN-12-02-28-07-15.jpg,0,12.198
NRmarshDN-12-02-28-07-30.jpg,0,12.204
NRmarshDN-12-02-28-07-45.jpg,0,12.175
NRmarshDN-12-02-28-08-00.jpg,0,12.15
NRmarshDN-12-02-28-08-15.jpg,0,12.11
NRmarshDN-12-02-28-08-30.jpg,0,11.746
NRmarshDN-12-02-28-08-45.jpg,0,11.807
NRmarshDN-12-02-28-09-00.jpg,0,11.918
NRmarshDN-12-02-28-09-15.jpg,0,12.006
NRmarshDN-12-02-28-09-30.jpg,0,12.135
NRmarshDN-12-02-28-09-46.jpg,0,12.281
NRmarshDN-12-02-28-10-00.jpg,0,12.116
NRmarshDN-12-02-28-10-15.jpg,0,12.043
NRmarshDN-12-02-28-10-30.jpg,0,12.07
NRmarshDN-12-02-28-10-45.jpg,0,12.055
NRmarshDN-12-02-28-11-00.jpg,0,12.115
NRmarshDN-12-02-28-11-15.jpg,0,12.12
NRmarshDN-12-02-28-11-15.jpg,0,12.12
NRmarshDN-12-02-28-11-30.jpg,0,12.115
NRmarshDN-12-02-28-11-45.jpg,0,12.101
NRmarshDN-12-02-28-12-00.jpg,0,12.106
NRmarshDN-12-02-28-12-15.jpg,0,12.111
NRmarshDN-12-02-28-12-30.jpg,0,12.167
NRmarshDN-12-02-28-12-45.jpg,0,12.235
NRmarshDN-12-02-28-13-00.jpg,0,14.744
NRmarshDN-12-02-28-13-15.jpg,0,20.568
NRmarshDN-12-02-28-13-30.jpg,0,25.125
NRmarshDN-12-02-28-13-45.jpg,0,27.795
NRmarshDN-12-02-28-14-00.jpg,0,28.798
NRmarshDN-12-02-28-14-15.jpg,0,29.26
NRmarshDN-12-02-28-14-30.jpg,0,28.103
NRmarshDN-12-02-28-14-45.jpg,0,25.856
NRmarshDN-12-02-28-15-00.jpg,0,23.465
NRmarshDN-12-02-28-15-15.jpg,0,21.22
NRmarshDN-12-02-28-15-30.jpg,0,19.528
NRmarshDN-12-02-28-15-45.jpg,0,17.755
NRmarshDN-12-02-28-16-00.jpg,0,16.079
NRmarshDN-12-02-28-16-15.jpg,0,14.648
NRmarshDN-12-02-28-16-30.jpg,0,13.464
NRmarshDN-12-02-28-16-45.jpg,0,12.78
NRmarshDN-12-02-28-17-00.jpg,0,12.292
NRmarshDN-12-02-28-17-15.jpg,0,12.111
NRmarshDN-12-02-28-17-30.jpg,0,12.054
NRmarshDN-12-02-28-17-45.jpg,0,12.03
NRmarshDN-12-02-28-18-00.jpg,0,12.03
NRmarshDN-12-02-28-18-15.jpg,0,12.045
NRmarshDN-12-02-28-18-30.jpg,0,11.796
NRmarshDN-12-02-28-18-45.jpg,0,11.854
NRmarshDN-12-02-28-19-00.jpg,0,11.867
NRmarshDN-12-02-28-19-15.jpg,0,11.735
NRmarshDN-12-02-28-19-30.jpg,0,11.774
NRmarshDN-12-02-28-19-45.jpg,0,11.863
NRmarshDN-12-02-28-20-00.jpg,0,12.027
NRmarshDN-12-02-28-20-15.jpg,0,12.123
NRmarshDN-12-02-28-20-30.jpg,0,11.931
NRmarshDN-12-02-28-20-45.jpg,0,11.777
NRmarshDN-12-02-28-21-00.jpg,0,11.788
NRmarshDN-12-02-28-21-15.jpg,0,11.816
NRmarshDN-12-02-28-21-30.jpg,0,11.781
NRmarshDN-12-02-28-21-45.jpg,0,11.861
NRmarshDN-12-02-28-22-00.jpg,0,11.788
NRmarshDN-12-02-28-22-15.jpg,0,12.03
NRmarshDN-12-02-28-22-30.jpg,0,11.805
NRmarshDN-12-02-28-22-45.jpg,0,11.794
NRmarshDN-12-02-28-23-00.jpg,0,12.085
NRmarshDN-12-02-28-23-15.jpg,0,11.788
NRmarshDN-12-02-28-23-30.jpg,0,13.661
NRmarshDN-12-02-28-23-45.jpg,0,18.516
NRmarshDN-12-02-29-00-00.jpg,0,23.461
NRmarshDN-12-02-29-00-15.jpg,0,28.075
NRmarshDN-12-02-29-00-30.jpg,0,32.598
NRmarshDN-12-02-29-00-45.jpg,0,37.109
NRmarshDN-12-02-29-01-00.jpg,0,40.744
NRmarshDN-12-02-29-01-15.jpg,0,44.538
NRmarshDN-12-02-29-01-30.jpg,0,47.29
NRmarshDN-12-02-29-01-45.jpg,0,49.951
NRmarshDN-12-02-29-02-00.jpg,0,51.733
NRmarshDN-12-02-29-02-15.jpg,0,52.967
NRmarshDN-12-02-29-02-30.jpg,0,51.805
NRmarshDN-12-02-29-02-45.jpg,0,50.452
NRmarshDN-12-02-29-03-00.jpg,0,48.209
NRmarshDN-12-02-29-03-15.jpg,0,45.135
NRmarshDN-12-02-29-03-30.jpg,0,42.471
NRmarshDN-12-02-29-03-45.jpg,0,39.54
NRmarshDN-12-02-29-04-00.jpg,0,36.347
NRmarshDN-12-02-29-04-15.jpg,0,33.606
NRmarshDN-12-02-29-04-30.jpg,0,30.801
NRmarshDN-12-02-29-04-45.jpg,0,28.755
NRmarshDN-12-02-29-05-00.jpg,0,25.828
NRmarshDN-12-02-29-05-15.jpg,0,24.162
NRmarshDN-12-02-29-05-30.jpg,0,22.089
NRmarshDN-12-02-29-05-45.jpg,0,20.192
NRmarshDN-12-02-29-06-00.jpg,0,18.684
NRmarshDN-12-02-29-06-15.jpg,0,16.981
NRmarshDN-12-02-29-06-30.jpg,0,15.642
NRmarshDN-12-02-29-06-45.jpg,0,14.15
NRmarshDN-12-02-29-07-00.jpg,0,13.246
NRmarshDN-12-02-29-07-15.jpg,0,12.653
NRmarshDN-12-02-29-07-30.jpg,0,12.267
NRmarshDN-12-02-29-07-45.jpg,0,12.115
NRmarshDN-12-02-29-08-00.jpg,0,12.1
NRmarshDN-12-02-29-08-15.jpg,0,12.097
NRmarshDN-12-02-29-08-30.jpg,0,12.074
NRmarshDN-12-02-29-08-45.jpg,0,12.075
NRmarshDN-12-02-29-09-00.jpg,0,12.082
NRmarshDN-12-02-29-09-15.jpg,0,12.06
NRmarshDN-12-02-29-09-30.jpg,0,12.067
NRmarshDN-12-02-29-09-45.jpg,0,12.08
NRmarshDN-12-02-29-10-00.jpg,0,12.061
NRmarshDN-12-02-29-10-15.jpg,0,12.074
NRmarshDN-12-02-29-10-30.jpg,0,12.069
NRmarshDN-12-02-29-10-45.jpg,0,12.073
NRmarshDN-12-02-29-11-00.jpg,0,12.106
NRmarshDN-12-02-29-11-15.jpg,0,13.963
NRmarshDN-12-02-29-11-30.jpg,0,16.942
NRmarshDN-12-02-29-11-45.jpg,0,23.863
NRmarshDN-12-02-29-12-00.jpg,0,27.309
NRmarshDN-12-02-29-12-15.jpg,0,29.824
NRmarshDN-12-02-29-12-30.jpg,0,32.717
NRmarshDN-12-02-29-12-45.jpg,0,35.357
NRmarshDN-12-02-29-13-00.jpg,0,38.205
NRmarshDN-12-02-29-13-15.jpg,0,40.288
NRmarshDN-12-02-29-13-30.jpg,0,42.845
NRmarshDN-12-02-29-13-45.jpg,0,45.033
NRmarshDN-12-02-29-14-00.jpg,0,47.711
NRmarshDN-12-02-29-14-15.jpg,0,48.338
NRmarshDN-12-02-29-14-30.jpg,0,49.062
NRmarshDN-12-02-29-14-45.jpg,0,47.12
NRmarshDN-12-02-29-15-00.jpg,0,46.126
NRmarshDN-12-02-29-15-15.jpg,0,44.443
NRmarshDN-12-02-29-15-30.jpg,0,43.103
NRmarshDN-12-02-29-15-45.jpg,0,41.128
NRmarshDN-12-02-29-16-00.jpg,0,38.631
NRmarshDN-12-02-29-16-15.jpg,0,36.942
NRmarshDN-12-02-29-16-30.jpg,0,34.586
NRmarshDN-12-02-29-16-45.jpg,0,32.158
NRmarshDN-12-02-29-17-00.jpg,0,30.017
NRmarshDN-12-02-29-17-15.jpg,0,28.1
NRmarshDN-12-02-29-17-30.jpg,0,26.156
NRmarshDN-12-02-29-17-45.jpg,0,24.374
NRmarshDN-12-02-29-18-00.jpg,0,22.757
NRmarshDN-12-02-29-18-15.jpg,0,21.264
NRmarshDN-12-02-29-18-30.jpg,0,19.302
NRmarshDN-12-02-29-18-45.jpg,0,17.638
NRmarshDN-12-02-29-19-00.jpg,0,15.895
NRmarshDN-12-02-29-19-15.jpg,0,14.658
NRmarshDN-12-02-29-19-30.jpg,0,13.478
NRmarshDN-12-02-29-19-45.jpg,0,12.677
NRmarshDN-12-02-29-20-00.jpg,0,12.085
NRmarshDN-12-02-29-20-15.jpg,0,11.787
NRmarshDN-12-02-29-20-30.jpg,0,11.673
NRmarshDN-12-02-29-20-45.jpg,0,11.705
NRmarshDN-12-02-29-21-00.jpg,0,11.555
NRmarshDN-12-02-29-21-15.jpg,0,11.641
NRmarshDN-12-02-29-21-30.jpg,0,11.72
NRmarshDN-12-02-29-21-45.jpg,0,11.81
NRmarshDN-12-02-29-22-00.jpg,0,11.708
NRmarshDN-12-02-29-22-15.jpg,0,11.708
NRmarshDN-12-02-29-22-30.jpg,0,11.781
NRmarshDN-12-02-29-22-45.jpg,0,11.81
NRmarshDN-12-02-29-23-00.jpg,0,13.384
NRmarshDN-12-02-29-23-15.jpg,0,15.606
NRmarshDN-12-02-29-23-30.jpg,0,17.477
NRmarshDN-12-02-29-23-45.jpg,0,19.386
NRmarshDN-12-03-01-00-00.jpg,0,21.943
